Timestamp,Speed
1,0
2,1.50245
3,2.3407
4,2.98938
5,3.31754
6,2.6681
7,2.76104
8,2.93186
9,3.02718
10,2.8938
11,2.6903
12,3.34374
13,3.37788
14,3.47386
15,2.75607
16,3.09282
17,2.64177
18,3.0827
19,2.88998
20,3.41008
21,3.05878
22,3.2859
23,2.98697
24,0.179975
25,0.0857074
26,0.00587657
27,0.00406373
28,0.000456656
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,2.16385
68,2.60959
69,3.14755
70,3.19416
71,3.40895
72,2.62667
73,3.35728
74,2.28162
75,2.67656
76,3.21054
77,2.94497
78,2.36757
79,3.02561
80,3.197
81,2.23016
82,3.15263
83,3.0262
84,2.47056
85,2.87224
86,3.10893
87,3.45247
88,3.34722
89,2.87159
90,2.57825
91,2.69183
92,2.70527
93,2.94698
94,2.38416
95,3.5
96,3.43585
97,2.7524
98,2.36601
99,3.26989
100,3.18886
101,2.71972
102,2.67079
103,3.07585
104,3.11226
105,3.25332
106,3.05211
107,3.02825
108,2.7618
109,2.68394
110,3.04735
111,2.30589
112,3.34933
113,3.37461
114,3.05495
115,2.82748
116,2.70123
117,2.49496
118,3.4442
119,2.88173
120,3.30378
121,3.3175
122,2.58258
123,2.84513
124,2.5539
125,3.08541
126,3.12191
127,3.23052
128,2.39031
129,3.34655
130,2.90334
131,2.24538
132,3.41006
133,2.54474
