Timestamp,Speed
1,0
2,2.04925
3,2.87904
4,3.38673
5,2.46109
6,2.96094
7,2.69799
8,2.62817
9,3.36734
10,3.08764
11,2.23021
12,2.30629
13,2.40496
14,2.58514
15,2.59068
16,3.20031
17,3.11223
18,2.3405
19,2.69977
20,3.02486
21,2.46819
22,3.15256
23,2.8624
24,2.53302
25,0.989628
26,0.602164
27,0.112931
28,0.0499286
29,0.014419
30,0.000381228
31,0.250096
32,2.76878
33,1.10067
34,2.69968
35,1.2949
36,2.81577
37,1.68209
38,2.86194
39,2.43582
40,2.128
41,3.2913
42,1.40538
43,3.4567
44,2.83601
45,2.07489
46,1.83574
47,2.63438
48,2.29754
49,3.17575
50,3.07827
51,2.37252
52,2.95727
53,2.90298
54,3.42409
55,2.31269
56,2.5814
57,2.96402
58,2.65682
59,2.34656
60,3.12674
61,3.19054
62,3.4206
63,3.49325
64,2.83113
65,2.9764
66,3.35247
67,3.07735
68,3.30785
69,2.33444
70,2.90426
71,2.70111
72,3.1345
73,3.36571
74,3.47514
75,3.46757
76,2.34956
77,2.29462
78,2.74641
79,3.13946
80,2.74729
81,2.41273
82,3.17801
83,2.32987
84,2.49505
85,2.80389
86,2.23195
87,2.76132
88,3.49652
89,2.29438
90,2.71975
91,2.36328
