Timestamp,Speed
8,0
9,1.08439
10,1.29995
11,2.7137
12,3.21813
13,2.65867
14,3.12498
15,2.05658
16,2.98667
17,1.91223
18,2.45195
19,3.33903
20,3.47838
21,2.12544
22,2.28267
23,3.20436
24,1.99682
25,2.06321
26,2.87157
27,2.4143
28,1.19214
29,0.829436
30,0.358273
31,0.0728918
32,0.0246421
33,0.178588
34,1.87558
35,1.23293
36,2.86569
37,1.26369
38,1.36456
39,2.48126
40,3.5
41,1.67232
42,2.06408
43,2.49429
44,3.31196
45,2.4141
46,2.76578
47,2.32818
48,1.91114
49,2.89053
50,2.11045
51,2.16095
52,3.32932
53,2.59481
54,2.65049
55,2.64844
56,2.91491
57,1.70658
58,2.41604
59,3.00197
60,2.6918
61,3.1795
62,3.40057
63,2.81238
64,3.41783
65,3.32653
66,3.1461
67,3.36089
68,2.50551
69,3.4239
70,2.97507
71,2.63991
72,3.08264
73,2.61325
74,2.39716
75,3.15545
76,2.90667
77,3.29149
78,3.02609
79,3.37326
80,2.70327
81,2.78565
82,2.22789
83,2.21054
84,3.28414
85,2.40249
86,3.2967
87,2.93841
88,2.99066
89,2.96921
90,2.33319
91,3.19687
92,2.81502
93,3.22927
94,3.29311
95,2.44448
96,2.57043
97,2.79031
98,2.58616
99,2.59759
100,2.83683
101,2.24784
102,2.51103
103,3.08849
104,2.22838
105,2.48707
106,2.35782
107,2.91712
108,2.91145
109,2.9583
110,3.4228
111,3.06518
112,3.42606
113,2.76354
114,3.09105
115,2.32849
116,3.18276
117,3.19059
118,2.55428
119,3.1731
120,3.28611
121,3.04799
122,2.9862
123,2.98984
124,2.44024
125,2.23303
126,3.26627
127,2.63555
128,2.34372
129,2.47985
130,3.08097
131,2.86144
132,3.13585
133,3.06578
134,2.92264
135,2.20025
136,2.89274
137,3.12268
138,2.4724
139,2.30177
140,3.32274
141,2.77307
142,2.58994
143,2.36402
144,2.93473
145,2.49741
146,3.42071
147,2.84108
148,3.20046
149,2.8306
150,2.87638
151,2.61972
152,2.72926
153,3.02388
154,2.5786
155,3.44283
156,2.35662
157,2.82389
158,3.46014
159,3.20826
160,2.26022
161,2.74298
162,3.36029
163,3.12619
164,2.90629
165,3.47276
166,2.9649
167,2.8637
168,3.18322
169,2.73477
170,2.52079
171,3.19342
172,2.69335
173,2.66849
174,2.2669
175,2.48824
176,2.39715
177,2.86245
178,3.25905
179,2.20544
180,3.33184
181,2.88711
182,3.41148
183,2.27299
184,2.2456
185,2.56479
186,3.04501
187,3.1693
188,3.15511
189,3.33452
190,2.81645
191,3.44278
192,3.31564
193,2.80346
194,3.08825
195,2.91145
196,2.68528
197,3.07605
