Timestamp,Speed
1,0
2,1.48467
3,2.24724
4,2.4131
5,2.36889
6,2.80141
7,3.07862
8,3.37094
9,3.45005
10,2.68944
11,3.37507
12,2.87484
13,3.39195
14,3.01925
15,2.34098
16,2.59971
17,3.0015
18,3.21236
19,2.40652
20,2.59334
21,2.86359
22,2.69208
23,3.21082
24,3.00892
25,2.638
26,3.1444
27,2.82634
28,2.82741
29,2.50508
30,3.47864
31,2.71158
32,3.24736
33,2.94331
34,3.03295
35,2.35228
36,3.32907
37,2.47489
38,3.24383
39,3.30888
40,2.9458
41,3.19727
42,3.3772
43,2.92296
44,3.38751
45,3.48435
46,3.4151
47,2.54031
48,2.24034
49,2.55008
50,2.40905
51,2.20728
52,2.24187
53,3.46685
54,3.4367
55,3.05579
56,2.30126
57,2.59615
58,2.60938
59,2.79915
60,2.61509
61,2.72268
62,3.42207
63,2.88816
