Timestamp,Speed
1,0
2,1.67025
3,3.11321
4,2.76154
5,2.2557
6,3.34624
7,2.907
8,3.03264
9,3.08994
10,2.74359
11,2.43271
12,2.92578
13,3.15499
14,3.26185
15,2.751
16,2.62193
17,3.47505
18,3.45629
19,3.37056
20,2.76017
21,2.27264
22,2.58426
23,2.24616
24,2.93526
25,2.33433
26,2.41964
27,2.54989
28,2.73718
29,2.86553
30,3.12021
31,2.68042
32,2.87812
33,3.3728
34,3.32777
35,2.93821
36,2.93653
37,3.40918
38,3.10115
39,3.13913
40,2.55858
41,3.4873
42,2.20984
43,3.10092
44,3.38036
45,2.7458
46,2.45087
47,2.8275
48,2.53971
49,2.86364
50,3.19085
51,3.5
52,3.00818
53,3.17706
54,2.32807
55,2.66926
56,3.0305
57,2.7992
58,2.63253
59,2.90069
60,2.79523
61,2.32174
62,3.17838
63,2.20265
64,2.87906
65,3.05359
66,2.23091
67,2.36759
68,2.22155
69,3.00283
70,3.37005
71,3.00418
72,3.35638
73,2.63462
74,2.46478
75,2.80154
76,3.01966
77,3.04573
78,2.63213
79,3.16082
80,2.73894
81,2.70883
82,2.35938
83,2.63197
84,2.6216
85,3.24777
86,3.39734
87,2.971
88,2.23135
89,3.44801
