Timestamp,Speed
4,0
5,0.488039
6,2.17139
7,2.99756
8,3.05486
9,2.00173
10,3.32036
11,3.42757
12,2.70249
13,2.23221
14,1.62049
15,3.34894
16,1.93164
17,3.37991
18,3.16156
19,2.73185
20,1.6485
21,2.89751
22,2.70184
23,2.23869
24,2.61679
25,3.08398
26,1.86628
27,1.21604
28,0.281745
29,0.100669
30,0.0379478
31,0.0195206
32,0.221251
33,2.2938
34,1.37734
35,3.5
36,0.627889
37,1.91664
38,2.59267
39,2.75415
40,1.45994
41,2.48483
42,2.69182
43,2.49546
44,2.36966
45,3.21249
46,2.29135
47,1.46119
48,2.98321
49,2.85692
50,2.49907
51,2.82446
52,2.5951
53,2.74611
54,2.52423
55,2.61533
56,2.57656
57,3.13721
58,2.73464
59,2.82406
60,2.36668
61,2.99412
62,2.88293
63,3.13877
64,2.93761
65,2.98357
66,2.59228
67,2.25364
68,2.48479
69,3.28027
70,3.34749
71,3.47143
72,2.97345
73,3.46147
74,2.2103
75,3.14305
76,3.42836
77,2.48408
78,3.24947
79,2.85524
80,2.52911
81,3.07311
82,3.01651
83,2.7566
84,3.18164
85,2.85785
86,2.43656
87,3.3601
88,2.70572
89,3.49029
90,2.90775
91,3.12486
92,3.02209
93,3.41738
94,2.45624
95,2.6713
96,3.11924
97,2.63081
