Timestamp,Speed
1,0
2,1.89165
3,3.14555
4,3.40765
5,2.2278
6,2.5138
7,3.30542
8,2.23925
9,2.67544
10,3.06059
11,2.2306
12,2.60474
13,3.13897
14,3.30963
15,2.61593
16,2.55717
17,2.52608
18,3.31636
19,2.32396
20,2.91039
21,3.05932
22,2.7496
23,3.21563
24,3.26652
25,3.15768
26,2.46254
27,3.46664
28,3.32831
29,2.52674
30,3.5
31,3.21608
32,2.85339
33,2.97204
34,3.0771
35,2.9533
36,2.90702
37,2.4877
38,2.46027
39,2.83698
40,2.90602
41,3.46481
42,2.26256
43,2.91841
44,2.61565
45,2.65522
46,3.44064
47,2.63874
48,2.24043
49,3.34262
50,3.00723
51,2.27464
52,3.11937
53,2.7301
54,3.01505
55,3.04698
56,3.13249
57,3.05461
58,2.90868
59,2.79481
60,2.97425
61,3.36164
62,3.06368
63,0.953864
64,0.0842383
65,0.0113441
66,0.0019968
67,2.5738
68,1.38295
69,0.110406
70,1.3666
71,2.68703
72,2.57189
73,2.37268
74,2.82641
75,3.21218
76,2.77241
77,2.9516
78,2.21645
79,3.23933
80,3.49498
81,2.84007
82,2.94627
83,2.35512
84,2.79947
85,3.23276
86,2.55506
87,2.35892
88,2.28767
89,2.66838
90,3.04248
91,3.38941
92,2.5312
93,3.15637
94,3.29561
95,2.77902
96,2.51836
97,2.43746
98,3.01444
99,3.29635
100,2.87143
101,2.2997
102,2.73873
103,2.33135
104,3.23471
105,2.54873
106,3.18527
