Sender RSU ID,Receiver RSU ID,Send Time,Receive Time
car1,bus4,4,4.677595121916
car1,bus4,4,4.677595167204
car1,bus4,4,4.677595170309
bus4,car1,4,4.883698659849
bus4,car1,4,4.883698690776
bus4,car1,4,4.883698733741
bus4,car1,4,4.88369875472
bus4,car1,5,5.481813671929
bus4,car1,5,5.48181368959
bus4,car1,5,5.481813742968
bus4,car1,5,5.481813745107
car1,bus4,5,6.069028145193
car1,bus4,5,6.069028163204
car1,bus4,5,6.069028174976
car1,bus4,6,6.378362145193
car1,bus4,6,6.378362163204
car1,bus4,6,6.378362174976
bus4,car1,6,6.668878683126
bus4,car1,6,6.668878692005
bus4,car1,6,6.668878729465
bus4,car1,7,7.471894690536
bus4,car1,7,7.471894696258
bus4,car1,7,7.471894720133
bus7,bus1,7,7.578288716284
car1,bus4,7,7.854143152603
car1,bus4,7,7.85414316075
car1,bus4,7,7.854143178337
bus1,bus7,7,8.061258836908
bus0,car1,8,8.16595369646
bus0,car1,8,8.165953702854
bus0,car1,8,8.1659537108
bus0,car1,8,8.165953755461
bus4,car1,8,8.26454969646
bus4,car1,8,8.264549702854
bus4,car1,8,8.2645497108
bus4,car1,8,8.264549755461
bus1,bus7,8,8.779497836908
bus7,bus1,8,8.986985721536
car1,bus4,8,8.999916157469
car1,bus4,8,8.999916158527
car1,bus4,8,8.999916183741
bus0,car1,9,9.367955701599
bus0,car1,9,9.367955704984
bus0,car1,9,9.367955712324
bus0,car1,9,9.367955734201
bus1,bus7,9,9.396007838072
car1,bus4,9,9.576009155055
car1,bus4,9,9.576009167051
car1,bus4,9,9.576009188887
bus7,bus1,9,9.8549537227
bus4,car1,9,9.859037701599
bus4,car1,9,9.859037704984
bus4,car1,9,9.859037712324
bus4,car1,9,9.859037734201
car1,bus0,9,10.07306650532
car1,bus0,9,10.073066513263
car1,bus0,9,10.073066539003
car1,bus0,9,10.073066541484
car1,bus0,9,10.073066547706
bus1,bus7,10,10.255070836777
bus4,car1,10,10.277216575488
bus4,car1,10,10.277216594407
bus4,car1,10,10.277216594803
bus4,car1,10,10.277216602829
car1,bus0,10,10.35439850532
car1,bus0,10,10.354398513263
car1,bus0,10,10.354398539003
car1,bus0,10,10.354398541484
car1,bus0,10,10.354398547706
bus7,bus1,10,10.490898721405
bus0,car1,10,10.573376695034
bus0,car1,10,10.573376713953
bus0,car1,10,10.573376714349
bus0,car1,10,10.573376722375
car1,bus4,10,10.775177153628
car1,bus4,10,10.77517717602
car1,bus4,10,10.775177192908
car1,bus4,10,10.77517721995
car1,bus4,11,11.297823125817
car1,bus4,11,11.297823152215
car1,bus4,11,11.297823184108
car1,bus4,11,11.297823198969
car1,bus4,11,11.297823213421
bus7,bus1,11,11.357358722266
car1,bus0,11,11.767229483318
car1,bus0,11,11.767229509227
car1,bus0,11,11.767229547713
car1,bus0,11,11.767229549209
bus0,car1,11,11.854409690592
bus0,car1,11,11.854409692347
bus0,car1,11,11.854409722041
bus0,car1,11,11.854409734552
bus1,bus7,11,11.954199837638
bus4,car1,11,12.07764067546
bus4,car1,11,12.077640689584
bus4,car1,11,12.077640728136
bus4,car1,11,12.077640744781
bus7,bus1,12,12.179692720897
car1,bus4,12,12.288788126638
car1,bus4,12,12.288788151686
car1,bus4,12,12.288788190203
car1,bus4,12,12.288788204166
car1,bus4,12,12.288788208053
bus4,car1,12,12.38914567546
bus4,car1,12,12.389145689584
bus4,car1,12,12.389145728136
bus4,car1,12,12.389145744781
bus0,car1,12,12.45686667546
bus0,car1,12,12.456866689584
bus0,car1,12,12.456866728136
bus0,car1,12,12.456866744781
car1,bus0,12,12.878539466431
car1,bus0,12,12.878539506486
bus1,bus7,12,13.082981840685
bus0,car1,13,13.162443655084
bus0,car1,13,13.162443691035
bus0,car1,13,13.16244373385
bus0,car1,13,13.162443755847
car1,bus0,13,13.498897446055
car1,bus0,13,13.498897502172
bus4,car1,13,13.657230655084
bus4,car1,13,13.657230691035
bus4,car1,13,13.65723073385
bus4,car1,13,13.657230755847
bus1,bus7,13,13.861960840685
bus7,bus1,13,13.962727725313
car1,bus4,13,14.057549127555
car1,bus4,13,14.057549152528
car1,bus4,13,14.057549197245
car1,bus4,13,14.057549202292
car1,bus4,13,14.057549211241
car1,bus4,13,14.057549215247
bus1,bus8,14,14.375891666258
bus1,bus8,14,14.375891711319
bus0,car1,14,14.459076638505
bus0,car1,14,14.459076694613
bus0,car1,14,14.459076740225
bus8,bus1,14,14.47103472707
bus8,bus1,14,14.471034761557
bus7,bus1,14,14.49281272707
bus7,bus1,14,14.492812761557
bus8,bus7,14,14.556825831868
bus8,bus7,14,14.556825842442
bus7,bus8,14,14.685940666258
bus7,bus8,14,14.685940711319
car1,bus0,14,14.697181429476
car1,bus0,14,14.697181498747
car1,bus0,14,14.697181540145
bus4,bus0,14,14.758415429476
bus4,bus0,14,14.758415498747
bus4,bus0,14,14.758415540145
bus0,bus4,14,14.795468580767
bus0,bus4,14,14.79546860574
bus0,bus4,14,14.795468650457
bus0,bus4,14,14.795468655504
bus0,bus4,14,14.795468664453
bus0,bus4,14,14.795468668459
bus1,bus7,14,14.887908831868
bus1,bus7,14,14.887908842442
