Timestamp,Speed
4,0
5,1.58531
6,3.17881
7,4.89244
8,7.08239
9,7.67072
10,7.98236
11,7.63235
12,7.33834
13,7.65585
14,6.57694
15,7.00287
16,8.14177
17,8.15084
18,9.30187
19,8.98723
20,9.52486
21,9.97592
22,8.1648
23,10.4692
24,10.983
25,13.5562
26,13.5344
27,13.6127
28,13.0499
29,12.9581
30,13.8504
