Sender RSU ID,Receiver RSU ID,Send Time,Receive Time
car1,bus4,4,4.456868973748
car1,bus4,4,4.456869019036
car1,bus4,4,4.456869022141
bus4,car1,4,4.575339659849
bus4,car1,4,4.575339690776
bus4,car1,4,4.575339733741
bus4,car1,4,4.57533975472
bus4,car1,5,5.155956671929
bus4,car1,5,5.15595668959
bus4,car1,5,5.155956742968
bus4,car1,5,5.155956745107
car1,bus4,5,5.589563985828
car1,bus4,5,5.589564018038
car1,bus4,5,5.589564023227
car1,bus4,6,6.662835997025
car1,bus4,6,6.662836015036
car1,bus4,6,6.662836026808
bus4,car1,6,7.054396689796
bus4,car1,6,7.054396696358
bus7,bus1,7,7.659048717309
bus1,bus7,7,7.66410875261
bus4,car1,7,7.786415689796
bus4,car1,7,7.786415696358
bus4,car1,7,7.786415719959
car1,bus4,7,7.981946003695
car1,bus4,7,7.981946012118
car1,bus4,7,7.981946030861
bus1,bus7,8,8.278686363278
car1,bus4,8,8.278696008935
car1,bus4,8,8.278696011886
car1,bus4,8,8.27869603627
bus4,car1,8,8.579759697987
bus4,car1,8,8.579759704254
bus4,car1,8,8.579759709201
bus4,car1,8,8.57975974947
bus7,bus1,8,8.786907721542
bus0,car1,8,8.988469697987
bus0,car1,8,8.988469704254
bus0,car1,8,8.988469709201
bus0,car1,8,8.98846974947
bus4,car1,9,9.084296700081
bus4,car1,9,9.084296705376
bus4,car1,9,9.084296714301
bus4,car1,9,9.084296725911
car1,bus4,9,9.168972006146
car1,bus4,9,9.168972019275
car1,bus4,9,9.168972042669
bus1,bus7,9,9.554272364863
bus7,bus1,9,9.655343723127
bus0,car1,9,9.698375700081
bus0,car1,9,9.698375705376
bus0,car1,9,9.698375714301
bus0,car1,9,9.698375725911
car1,bus0,9,9.998494513535
car1,bus0,9,9.998494516882
car1,bus0,9,9.998494537709
car1,bus0,9,9.998494541081
car1,bus0,9,9.998494547321
car1,bus0,10,10.478318499017
car1,bus0,10,10.478318509883
car1,bus0,10,10.478318546667
car1,bus0,10,10.478318547319
bus4,car1,10,10.486589568855
bus4,car1,10,10.486589582197
bus4,car1,10,10.486589583003
bus4,car1,10,10.486589597175
bus4,car1,10,10.486589620319
bus1,bus7,10,10.594000364877
car1,bus4,10,10.859546976081
car1,bus4,10,10.859547004272
car1,bus4,10,10.859547022751
car1,bus4,10,10.859547049525
car1,bus4,10,10.859547066602
