Sender RSU ID,Receiver RSU ID,Send Time,Receive Time
car1,bus4,4,4.297105327916
car1,bus4,4,4.297105360162
car1,bus4,4,4.297105363267
bus7,bus1,4,4.356867626372
bus1,bus7,4,4.569555604715
bus4,car1,4,5.059493209165
bus4,car1,4,5.059493210209
bus4,car1,4,5.059493230884
bus4,car1,4,5.059493234721
car1,bus4,5,5.155960351442
car1,bus4,5,5.155960355267
car1,bus4,5,5.155960369108
bus0,car1,5,5.171121422993
bus0,car1,5,5.171121424037
bus0,car1,5,5.171121444712
bus0,car1,5,5.171121448549
car1,bus0,5,5.481819771585
car1,bus0,5,5.481819787795
bus1,bus7,5,5.589562630089
bus7,bus1,5,6.069022671995
bus4,car1,5,6.092071156264
bus4,car1,5,6.092071207362
bus4,car1,5,6.09207123149
bus4,car1,5,6.092071235952
bus4,car1,6,6.378356156264
bus4,car1,6,6.378356207362
bus4,car1,6,6.37835623149
bus4,car1,6,6.378356235952
car1,bus0,6,6.460356709338
car1,bus0,6,6.460356766833
car1,bus0,6,6.460356800379
car1,bus0,6,6.460356807584
bus1,bus7,6,6.554397650338
bus7,bus1,6,6.589175751647
bus0,car1,6,6.668879156264
bus0,car1,6,6.668879207362
bus0,car1,6,6.66887923149
bus0,car1,6,6.668879235952
car1,bus4,6,6.671742299172
car1,bus4,6,6.671742325366
car1,bus4,6,6.671742334572
car1,bus4,6,6.671742341181
bus4,bus0,6,6.876879709338
bus4,bus0,6,6.876879766833
bus4,bus0,6,6.876879800379
bus4,bus0,6,6.876879807584
bus0,bus4,6,6.971846347573
bus0,bus4,6,6.971846373767
bus0,bus4,6,6.971846382973
bus0,bus4,6,6.971846389582
bus7,bus8,7,7.454153053366
bus8,bus7,7,7.464602591731
bus8,bus7,7,7.464602658891
car1,bus0,7,7.488374733346
car1,bus0,7,7.488374761182
car1,bus0,7,7.48837477919
car1,bus0,7,7.488374783247
car1,bus0,7,7.488374785153
bus0,car1,7,7.492628827836
bus0,car1,7,7.492628831676
bus0,car1,7,7.492628872164
bus0,car1,7,7.492628894051
bus1,bus8,7,7.678294053366
bus1,bus7,7,7.679740096068
bus1,bus7,7,7.679740163228
bus4,bus0,7,7.854285733346
bus4,bus0,7,7.854285761182
bus4,bus0,7,7.85428577919
bus4,bus0,7,7.854285783247
bus4,bus0,7,7.854285785153
car1,bus4,7,7.859332776004
car1,bus4,7,7.859332785905
car1,bus4,7,7.859332798255
car1,bus4,7,7.859332844328
car1,bus4,7,7.859332848297
car1,bus4,7,7.859332856798
bus0,bus4,7,7.968141322549
bus0,bus4,7,7.96814133245
bus0,bus4,7,7.9681413448
bus0,bus4,7,7.968141390873
bus0,bus4,7,7.968141394842
bus0,bus4,7,7.968141403343
bus7,bus1,7,7.977264680548
bus7,bus1,7,7.977264692968
car1,bus4,8,8.168908315268
car1,bus4,8,8.168908355651
car1,bus4,8,8.168908356026
car1,bus4,8,8.168908368598
car1,bus4,8,8.168908399553
bus1,bus7,8,8.292695615207
bus1,bus7,8,8.292695658633
bus4,bus0,8,8.354259726065
bus4,bus0,8,8.354259734417
bus4,bus0,8,8.354259766286
bus4,bus0,8,8.354259811497
bus4,bus0,8,8.354259820546
bus0,bus4,8,8.397750845929
bus0,bus4,8,8.397750886312
bus0,bus4,8,8.397750886687
bus0,bus4,8,8.397750899259
bus0,bus4,8,8.397750930214
car1,bus0,8,8.398247881306
car1,bus0,8,8.398247889658
car1,bus0,8,8.398247921527
car1,bus0,8,8.398247966738
car1,bus0,8,8.398247975787
bus7,bus8,8,8.554192076842
bus8,bus7,8,8.755762615207
bus8,bus7,8,8.755762658633
bus1,bus7,9,9.266344632169
bus1,bus7,9,9.266344656744
bus0,bus4,9,9.281537047395
bus0,bus4,9,9.281537075125
bus0,bus4,9,9.281537080258
bus0,bus4,9,9.281537092663
bus0,bus4,9,9.281537103446
bus8,bus7,9,9.376705632169
bus8,bus7,9,9.376705656744
bus4,bus0,9,9.454285710792
bus4,bus0,9,9.454285773919
bus4,bus0,9,9.454285790092
bus4,bus0,9,9.454285804361
bus1,car1,9,9.492370221535
bus1,car1,9,9.492370241446
bus1,car1,9,9.492370249532
bus1,car1,9,9.492370258647
bus1,car1,9,9.49237026207
car1,bus4,9,9.497079330475
car1,bus4,9,9.497079358205
car1,bus4,9,9.497079363338
car1,bus4,9,9.497079375743
car1,bus4,9,9.497079386526
bus7,bus8,9,9.759756093804
bus1,bus7,10,10.55720563957
bus1,bus7,10,10.557205652103
bus1,bus7,10,10.557205680597
car1,bus4,10,10.874933062613
car1,bus4,10,10.874933106951
car1,bus4,10,10.874933115612
bus1,car1,10,10.881540166143
bus1,car1,10,10.881540181463
bus1,car1,10,10.881540194716
bus1,car1,10,10.881540236321
car1,bus1,10,10.9633806009
car1,bus1,10,10.963380636537
car1,bus1,10,10.96338067376
car1,bus1,10,10.963380699261
bus7,bus8,10,10.977540101205
bus8,bus7,10,10.994092191746
bus8,bus7,10,10.994092204279
bus8,bus7,10,10.994092232773
bus1,bus4,11,11.156545368069
bus1,bus4,11,11.156545387525
bus1,bus4,11,11.156545393334
bus1,bus4,11,11.15654539434
bus1,bus4,11,11.156545404139
car1,bus4,11,11.157055368069
car1,bus4,11,11.157055387525
car1,bus4,11,11.157055393334
car1,bus4,11,11.15705539434
car1,bus4,11,11.157055404139
car1,bus1,11,11.279955582037
car1,bus1,11,11.27995561817
car1,bus1,11,11.279955667536
car1,bus1,11,11.27995567187
car1,bus1,11,11.279955684129
bus1,car1,11,11.298951665654
bus1,car1,11,11.298951667083
