CarId,RSUId,MessageCount,Timestamp
bus0,17,3,1,2,3
bus0,18,3,7,8,9
bus0,bus4,4,6,7,8,9
bus0,car1,4,5,6,7,8
bus1,11,5,18,19,20,21,22
bus1,14,5,19,20,21,22,23
bus1,16,5,18,19,20,21,22
bus1,bus2,6,17,18,19,20,21,22
bus1,bus4,3,12,13,14
bus1,bus5,2,15,16
bus1,bus6,3,20,21,22
bus1,bus7,8,4,5,6,7,11,12,13,14
bus1,car1,12,10,11,12,13,14,15,16,17,18,19,20,21
bus2,10,5,13,14,15,16,17
bus2,11,21,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,40,41,42
bus2,13,4,50,51,52,53
bus2,14,30,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
bus2,15,13,24,25,26,27,28,29,30,31,32,33,34,35,36
bus2,16,46,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
bus2,20,4,37,38,39,40
bus2,bus1,6,17,18,19,20,21,22
bus2,bus5,3,12,13,14
bus2,bus6,16,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
bus2,bus7,7,21,22,23,24,25,26,27
bus2,bus8,15,24,25,26,27,28,29,40,41,42,43,44,45,46,47,48
bus2,car1,6,16,17,18,19,20,21
bus3,13,5,21,22,23,24,25
bus3,17,11,20,21,22,23,24,25,26,27,28,29,30
bus3,20,28,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
bus3,21,11,19,20,21,22,23,24,25,26,27,28,29
bus3,car1,7,25,26,27,28,29,30,31
bus4,18,5,7,8,9,15,16
bus4,bus0,4,6,7,8,9
bus4,bus1,4,11,12,13,14
bus4,bus7,4,13,14,15,16
bus4,bus8,4,14,15,16,17
bus4,car1,10,4,5,6,7,8,9,10,11,12,13
bus5,10,5,4,5,6,7,8
bus5,11,1,7
bus5,13,4,5,6,7,8
bus5,17,3,9,10,11
bus5,18,7,16,17,18,19,28,29,30
bus5,19,9,18,19,20,21,22,23,28,29,30
bus5,bus1,3,14,15,16
bus5,bus2,2,11,12
bus5,bus4,5,16,27,28,29,30
bus5,bus7,4,16,17,18,19
bus5,bus8,6,17,18,19,20,21,22
bus5,car1,2,14,15
bus6,10,3,39,40,41
bus6,11,14,19,20,21,22,23,24,25,26,27,28,29,30,31,32
bus6,13,3,16,17,18
bus6,14,15,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
bus6,15,27,9,10,11,12,13,14,15,16,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
bus6,16,17,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
bus6,17,5,14,15,16,17,18
bus6,21,8,10,11,12,13,14,15,16,17
bus6,bus1,4,19,20,21,22
bus6,bus2,16,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
bus6,bus7,9,21,22,23,24,25,26,39,40,41
bus6,bus8,6,24,25,26,27,28,29
bus6,car1,4,19,20,21,22
bus7,10,4,27,28,29,30
bus7,11,6,20,21,22,23,24,25
bus7,14,5,21,22,23,24,25
bus7,16,8,20,21,22,23,24,25,26,27
bus7,18,3,15,16,17
bus7,bus1,14,4,5,6,7,8,9,10,11,12,13,14,15,21,22
bus7,bus2,7,20,21,22,23,24,25,26
bus7,bus4,5,12,13,14,15,16
bus7,bus5,4,15,16,17,18
bus7,bus6,5,21,22,23,24,25
bus7,bus8,13,7,8,9,10,11,12,13,14,15,16,17,24,25
bus8,11,9,23,24,25,26,27,28,39,40,41
bus8,14,11,24,25,26,27,28,29,40,41,42,43,44
bus8,15,5,24,25,26,27,28
bus8,16,10,23,24,25,26,27,28,41,42,43,44
bus8,18,4,15,16,17,18
bus8,19,3,18,19,20
bus8,21,3,34,35,36
bus8,bus1,9,7,29,30,31,32,33,34,35,36
bus8,bus2,14,23,24,25,26,27,28,39,40,41,42,43,44,45,46
bus8,bus4,4,14,15,16,17
bus8,bus5,6,16,17,18,19,20,21
bus8,bus6,6,23,24,25,26,27,28
bus8,bus7,15,7,8,9,10,11,12,13,14,15,16,17,18,23,24,25
car1,10,1,16
car1,11,10,16,17,18,19,20,34,35,36,37,38
car1,14,3,18,19,20
car1,15,4,21,22,23,24
car1,16,2,17,18
car1,17,10,21,22,23,24,25,26,27,28,29,30
car1,20,10,27,28,29,30,31,32,33,34,35,36
car1,21,8,22,23,24,25,26,27,28,29
car1,bus0,3,5,6,7
car1,bus1,12,9,10,11,12,13,14,15,16,17,18,19,20
car1,bus2,5,16,17,18,19,20
car1,bus3,12,24,25,26,27,28,29,30,31,39,40,41,42
car1,bus4,5,4,5,6,12,13
car1,bus5,3,13,14,15
car1,bus6,4,18,19,20,21
