Sender RSU ID,Receiver RSU ID,Send Time,Receive Time
car1,bus4,9,9.694052143842
car1,bus4,9,9.694052148045
car1,bus4,9,9.694052162067
car1,bus4,9,9.694052181664
bus0,bus4,9,9.754376132513
bus0,bus4,9,9.754376143842
bus0,bus4,9,9.754376148045
bus0,bus4,9,9.754376162067
bus0,bus4,9,9.754376181664
bus4,car1,9,9.767613168003
bus4,car1,9,9.767613207038
bus4,car1,9,9.767613213162
bus4,car1,9,9.767613261187
bus4,car1,9,9.767613261828
bus7,bus8,9,9.871460384825
bus7,bus8,9,9.871460453487
bus0,car1,9,9.891672455753
bus0,car1,9,9.891672494788
bus0,car1,9,9.891672500912
bus0,car1,9,9.891672548937
bus0,car1,9,9.891672549578
bus1,bus8,9,9.962620384825
bus1,bus8,9,9.962620453487
bus4,bus0,9,9.973209435795
bus4,bus0,9,9.973209459298
bus4,bus0,9,9.973209494988
bus4,bus0,9,9.973209513343
bus4,bus0,9,9.973209522846
bus0,car1,10,10.179812667415
bus0,car1,10,10.179812668662
bus0,car1,10,10.179812672637
bus0,car1,10,10.179812722672
bus0,car1,10,10.179812737686
car1,bus0,10,10.356868426733
car1,bus0,10,10.35686847304
car1,bus0,10,10.356868476859
car1,bus0,10,10.356868504104
car1,bus0,10,10.356868508659
car1,bus0,10,10.356868518048
bus7,bus1,10,10.36479474799
bus7,bus1,10,10.364794797753
bus7,bus1,10,10.364794809957
bus4,bus0,10,10.455984426733
bus4,bus0,10,10.45598447304
bus4,bus0,10,10.455984476859
bus4,bus0,10,10.455984504104
bus4,bus0,10,10.455984508659
bus4,bus0,10,10.455984518048
bus4,car1,10,10.480505537881
bus4,car1,10,10.480505539128
bus4,car1,10,10.480505543103
bus4,car1,10,10.480505593138
bus4,car1,10,10.480505608152
bus1,bus7,10,10.654323357216
bus1,bus7,10,10.654323361231
bus0,bus4,10,10.760538099948
bus0,bus4,10,10.760538143062
bus0,bus4,10,10.760538151321
bus0,bus4,10,10.760538169682
bus0,bus4,10,10.760538172048
bus0,bus4,10,10.760538188516
bus1,bus8,10,10.857498388053
bus1,bus8,10,10.857498454035
car1,bus4,10,10.892977815105
car1,bus4,10,10.892977858219
car1,bus4,10,10.892977866478
car1,bus4,10,10.892977884839
car1,bus4,10,10.892977887205
car1,bus4,10,10.892977903673
bus7,bus8,10,10.985578388053
bus7,bus8,10,10.985578454035
bus8,bus7,10,11.083261357935
bus8,bus7,10,11.083261361628
bus8,bus7,11,11.274486357935
bus8,bus7,11,11.274486361628
bus7,bus8,11,11.358928388772
bus7,bus8,11,11.358928455151
car1,bus4,11,11.372576125585
car1,bus4,11,11.372576145809
car1,bus4,11,11.372576155104
car1,bus4,11,11.372576160307
car1,bus4,11,11.372576184559
car1,bus4,11,11.37257619605
car1,bus0,11,11.454385440126
car1,bus0,11,11.45438545237
car1,bus0,11,11.454385488682
car1,bus0,11,11.454385499079
car1,bus0,11,11.454385515223
car1,bus0,11,11.454385517391
bus4,car1,11,11.461164583443
bus4,car1,11,11.461164591552
bus4,car1,11,11.461164618945
bus4,car1,11,11.4611646402
bus1,bus8,11,11.461853388772
bus1,bus8,11,11.461853455151
bus0,bus4,11,11.566791125585
bus0,bus4,11,11.566791145809
bus0,bus4,11,11.566791155104
bus0,bus4,11,11.566791160307
bus0,bus4,11,11.566791184559
bus0,bus4,11,11.56679119605
bus0,car1,11,11.589651293191
bus0,car1,11,11.5896513013
bus0,car1,11,11.589651328693
bus0,car1,11,11.589651349948
bus4,bus0,11,11.675172440126
bus4,bus0,11,11.67517245237
bus4,bus0,11,11.675172488682
bus4,bus0,11,11.675172499079
bus4,bus0,11,11.675172515223
bus4,bus0,11,11.675172517391
bus1,bus7,11,11.877242357935
bus1,bus7,11,11.877242361628
bus7,bus1,11,12.096150747352
bus7,bus1,11,12.096150760828
bus7,bus1,11,12.096150811165
car1,bus4,12,12.298862879118
car1,bus4,12,12.298862886067
car1,bus4,12,12.298862888567
car1,bus4,12,12.298862897126
car1,bus4,12,12.298862933792
car1,bus4,12,12.298862936948
bus8,bus7,12,12.388851359061
bus8,bus7,12,12.388851360593
bus7,bus8,12,12.393118422873
bus7,bus8,12,12.393118488218
bus4,bus0,12,12.488640436109
bus4,bus0,12,12.488640457812
bus4,bus0,12,12.488640489908
bus4,bus0,12,12.488640493021
bus4,bus0,12,12.488640528336
bus7,bus1,12,12.497736747352
bus7,bus1,12,12.497736760828
bus7,bus1,12,12.497736811165
bus1,bus8,12,12.691428389898
bus1,bus8,12,12.691428455243
car1,bus0,12,12.890611766992
car1,bus0,12,12.890611788695
car1,bus0,12,12.890611820791
car1,bus0,12,12.890611823904
car1,bus0,12,12.890611859219
bus1,bus7,12,12.890827359061
bus1,bus7,12,12.890827360593
bus0,bus4,12,12.961461145115
bus0,bus4,12,12.961461152064
bus0,bus4,12,12.961461154564
bus0,bus4,12,12.961461163123
bus0,bus4,12,12.961461199789
bus0,bus4,12,12.961461202945
bus4,car1,12,12.981003215076
bus4,car1,12,12.981003235586
bus4,car1,12,12.981003271139
bus4,car1,12,12.981003283188
bus7,bus8,13,13.196316393167
bus7,bus8,13,13.19631645697
bus4,bus0,13,13.274886426907
bus4,bus0,13,13.274886464106
bus4,bus0,13,13.274886467502
bus4,bus0,13,13.274886491224
bus4,bus0,13,13.274886524871
bus4,bus0,13,13.274886540788
bus4,bus0,13,13.274886541461
bus1,bus8,13,13.364778393167
bus1,bus8,13,13.36477845697
car1,bus4,13,13.386407582831
car1,bus4,13,13.386407589486
car1,bus4,13,13.386407590078
car1,bus4,13,13.386407633905
car1,bus4,13,13.386407636317
car1,bus4,13,13.386407650851
bus7,bus1,13,13.390014517276
bus7,bus1,13,13.390014520773
bus7,bus1,13,13.390014587854
bus7,bus1,13,13.390014589069
bus0,bus4,13,13.754350147012
bus0,bus4,13,13.754350153667
bus0,bus4,13,13.754350154259
bus0,bus4,13,13.754350198086
bus0,bus4,13,13.754350200498
bus0,bus4,13,13.754350215032
bus4,car1,13,13.78150955227
bus4,car1,13,13.781509584935
bus4,car1,13,13.781509599624
bus4,car1,13,13.78150961023
bus4,car1,13,13.781509615231
bus4,car1,13,13.781509619754
bus1,bus7,13,13.865321359052
bus1,bus7,13,13.86532136233
bus1,bus7,13,13.865321418804
bus8,bus7,13,13.865519359052
bus8,bus7,13,13.86551936233
bus8,bus7,13,13.865519418804
bus1,car1,13,13.966304689481
bus1,car1,13,13.966304722146
bus1,car1,13,13.966304736835
bus1,car1,13,13.966304747441
bus1,car1,13,13.966304752442
bus1,car1,13,13.966304756965
bus1,bus8,14,14.164817393921
bus1,bus8,14,14.164817459072
bus8,bus7,14,14.287967360401
bus8,bus7,14,14.287967363084
bus8,bus7,14,14.287967400339
bus4,car1,14,14.354409691864
bus4,car1,14,14.35440971745
bus4,car1,14,14.354409728485
bus4,car1,14,14.354409735817
bus4,car1,14,14.354409738175
bus4,bus0,14,14.37891247866
bus4,bus0,14,14.378912494067
bus4,bus0,14,14.378912535623
bus4,bus0,14,14.378912546458
bus4,bus0,14,14.378912567947
car1,bus1,14,14.654394722935
car1,bus1,14,14.65439474716
car1,bus1,14,14.654394785627
car1,bus1,14,14.654394814994
bus1,bus7,14,14.686897812312
bus1,bus7,14,14.686897814995
bus1,bus7,14,14.68689785225
bus1,car1,14,14.769242691864
bus1,car1,14,14.76924271745
bus1,car1,14,14.769242728485
bus1,car1,14,14.769242735817
bus1,car1,14,14.769242738175
bus1,car1,14,14.769242749503
bus7,bus8,14,14.773644393921
bus7,bus8,14,14.773644459072
car1,bus4,14,14.797494749503
car1,bus4,14,14.797494758862
car1,bus4,14,14.797494761609
car1,bus4,14,14.797494802852
bus7,bus1,14,14.987674722935
bus7,bus1,14,14.98767474716
bus7,bus1,14,14.987674785627
bus7,bus1,14,14.987674814994
bus7,bus8,15,15.063738397059
bus7,bus8,15,15.063738458579
car1,bus4,15,15.077729602284
car1,bus4,15,15.077729614498
car1,bus4,15,15.077729625601
car1,bus4,15,15.077729659651
bus1,car1,15,15.178173693165
bus1,car1,15,15.178173697767
bus1,car1,15,15.178173701355
bus1,car1,15,15.178173720014
bus1,car1,15,15.17817374925
bus1,car1,15,15.178173752311
bus1,car1,15,15.178173756222
bus7,bus1,15,15.18891472641
bus7,bus1,15,15.188914762876
bus7,bus1,15,15.188914777844
bus7,bus1,15,15.18891482429
bus7,bus1,15,15.188914833848
bus1,bus8,15,15.578688397059
bus1,bus8,15,15.578688458579
bus4,car1,15,15.595866693165
bus4,car1,15,15.595866697767
bus4,car1,15,15.595866701355
bus4,car1,15,15.595866720014
bus4,car1,15,15.59586674925
bus4,car1,15,15.595866752311
bus4,car1,15,15.595866756222
bus5,bus2,15,15.681029620658
bus5,bus2,15,15.681029630823
bus5,bus2,15,15.681029647103
bus5,bus2,15,15.681029675352
bus5,bus2,15,15.681029682851
car1,bus1,15,15.785464707063
car1,bus1,15,15.785464743529
car1,bus1,15,15.785464758497
car1,bus1,15,15.785464804943
car1,bus1,15,15.785464814501
bus2,bus5,15,15.79615720715
bus2,bus5,15,15.796157256965
bus2,bus5,15,15.796157261126
bus2,bus5,15,15.796157270859
bus2,bus5,15,15.796157279094
bus8,bus7,15,15.89624835677
bus8,bus7,15,15.896248366222
bus8,bus7,15,15.896248379874
bus8,bus7,15,15.896248422694
bus1,bus7,15,15.89991735677
bus1,bus7,15,15.899917366222
bus1,bus7,15,15.899917379874
bus1,bus7,15,15.899917422694
car1,bus7,15,15.96363135677
car1,bus7,15,15.963631366222
car1,bus7,15,15.963631379874
car1,bus7,15,15.963631422694
car1,bus7,16,16.257521357676
car1,bus7,16,16.257521361254
car1,bus7,16,16.257521363755
car1,bus7,16,16.257521397144
bus5,bus2,16,16.290715199926
bus5,bus2,16,16.290715207573
bus5,bus2,16,16.290715240821
bus5,bus2,16,16.290715246435
bus5,bus2,16,16.290715264765
bus1,bus7,16,16.363436357676
bus1,bus7,16,16.363436361254
bus1,bus7,16,16.363436363755
bus1,bus7,16,16.363436397144
bus1,bus8,16,16.366585432261
bus1,bus8,16,16.366585494688
bus2,bus5,16,16.382132386695
bus2,bus5,16,16.382132435736
bus2,bus5,16,16.382132439987
bus2,bus5,16,16.382132440976
bus2,bus5,16,16.382132442702
bus2,bus5,16,16.382132460127
bus2,bus5,16,16.382132469607
bus4,bus1,16,16.560465693642
bus4,bus1,16,16.560465729406
bus4,bus1,16,16.560465744435
bus4,bus1,16,16.560465785297
bus4,bus1,16,16.560465792494
bus4,bus1,16,16.560465812941
bus7,car1,16,16.682853672264
bus7,car1,16,16.682853679234
bus7,car1,16,16.682853696932
bus7,car1,16,16.682853706685
bus7,car1,16,16.682853726761
bus7,car1,16,16.682853754067
bus1,bus4,16,16.760408146188
bus1,bus4,16,16.760408161118
bus1,bus4,16,16.760408179816
bus1,bus4,16,16.760408199538
bus1,bus4,16,16.760408202998
bus1,bus4,16,16.760408209679
car1,bus1,16,16.770044211172
car1,bus1,16,16.770044246936
car1,bus1,16,16.770044261965
car1,bus1,16,16.770044302827
car1,bus1,16,16.770044310024
car1,bus1,16,16.770044330471
bus7,bus8,16,16.785517398977
bus7,bus8,16,16.785517461404
bus4,car1,16,16.791042294334
bus4,car1,16,16.791042301304
bus4,car1,16,16.791042319002
bus4,car1,16,16.791042328755
bus4,car1,16,16.791042348831
bus4,car1,16,16.791042376137
bus7,bus1,16,16.854368693642
bus7,bus1,16,16.854368729406
bus7,bus1,16,16.854368744435
bus7,bus1,16,16.854368785297
bus7,bus1,16,16.854368792494
bus7,bus1,16,16.854368812941
bus1,car1,16,16.870010776804
bus1,car1,16,16.870010783774
bus1,car1,16,16.870010801472
bus1,car1,16,16.870010811225
bus1,car1,16,16.870010831301
bus1,car1,16,16.870010858607
car1,bus4,16,17.074802145135
car1,bus4,16,17.074802160366
car1,bus4,16,17.074802179985
car1,bus4,16,17.074802192202
car1,bus4,16,17.07480219366
car1,bus4,16,17.074802202223
car1,bus4,16,17.074802206501
car1,bus4,16,17.074802210218
bus8,bus7,16,17.076170253789
bus8,bus7,16,17.076170262686
bus8,bus7,16,17.076170274826
bus8,bus7,16,17.076170287348
bus8,bus7,16,17.07617032395
bus7,car1,17,17.271632646055
bus7,car1,17,17.271632661181
bus7,car1,17,17.271632688815
bus7,car1,17,17.271632690288
bus7,car1,17,17.271632698348
bus7,car1,17,17.271632744888
car1,bus7,17,17.284700745636
car1,bus7,17,17.284700754533
car1,bus7,17,17.284700766673
car1,bus7,17,17.284700779195
car1,bus7,17,17.284700815797
bus2,bus5,17,17.46438582658
bus2,bus5,17,17.464385849001
bus2,bus5,17,17.464385855773
bus2,bus5,17,17.464385876961
bus2,bus5,17,17.464385880126
bus2,bus5,17,17.464385882027
bus4,car1,17,17.57798718892
bus4,car1,17,17.577987204046
bus4,car1,17,17.57798723168
bus4,car1,17,17.577987233153
bus4,car1,17,17.577987241213
bus4,car1,17,17.577987287753
bus7,bus8,17,17.580352394411
bus7,bus8,17,17.58035244088
bus7,bus8,17,17.580352450596
car1,bus4,17,17.656248145135
car1,bus4,17,17.656248160366
car1,bus4,17,17.656248179985
car1,bus4,17,17.656248192202
car1,bus4,17,17.65624819366
car1,bus4,17,17.656248202223
car1,bus4,17,17.656248206501
car1,bus4,17,17.656248210218
bus8,bus7,17,17.673957253789
bus8,bus7,17,17.673957262686
bus8,bus7,17,17.673957274826
bus8,bus7,17,17.673957287348
bus8,bus7,17,17.67395732395
bus1,bus4,17,17.687961257301
bus1,bus4,17,17.687961272532
bus1,bus4,17,17.687961292151
bus1,bus4,17,17.687961304368
bus1,bus4,17,17.687961305826
bus1,bus4,17,17.687961314389
bus1,bus4,17,17.687961318667
bus1,bus4,17,17.687961322384
bus5,bus2,17,17.768765251201
bus5,bus2,17,17.768765264343
bus5,bus2,17,17.768765293616
bus5,bus2,17,17.768765311089
bus5,bus2,17,17.768765324256
bus5,bus2,17,17.768765340865
bus7,bus1,17,17.798854697313
bus7,bus1,17,17.798854710562
bus7,bus1,17,17.798854738193
bus7,bus1,17,17.798854772513
bus7,bus1,17,17.798854772941
bus7,bus1,17,17.798854806518
bus1,car1,17,17.85648965342
bus1,car1,17,17.856489668546
bus1,car1,17,17.85648969618
bus1,car1,17,17.856489697653
bus1,car1,17,17.856489705713
bus1,car1,17,17.856489752253
car1,bus1,17,17.877409668725
car1,bus1,17,17.877409681974
car1,bus1,17,17.877409709605
car1,bus1,17,17.877409743925
car1,bus1,17,17.877409744353
car1,bus1,17,17.87740977793
bus7,bus4,17,17.955910145135
bus7,bus4,17,17.955910160366
bus7,bus4,17,17.955910179985
bus7,bus4,17,17.955910192202
bus7,bus4,17,17.95591019366
bus7,bus4,17,17.955910202223
bus7,bus4,17,17.955910206501
bus7,bus4,17,17.955910210218
bus1,bus8,17,17.959994394411
bus1,bus8,17,17.95999444088
bus1,bus8,17,17.959994450596
bus4,bus1,17,17.977027465901
bus4,bus1,17,17.97702747915
bus4,bus1,17,17.977027506781
bus4,bus1,17,17.977027541101
bus4,bus1,17,17.977027541529
bus4,bus1,17,17.977027575106
bus1,bus7,17,17.989744554069
bus1,bus7,17,17.989744562966
bus1,bus7,17,17.989744575106
bus1,bus7,17,17.989744587628
bus1,bus7,17,17.98974462423
bus4,bus7,17,17.990826554069
bus4,bus7,17,17.990826562966
bus4,bus7,17,17.990826575106
bus4,bus7,17,17.990826587628
bus4,bus7,17,17.99082662423
bus8,bus7,18,18.070404325894
bus8,bus7,18,18.070404335384
bus8,bus7,18,18.070404360269
bus8,bus7,18,18.070404365034
bus8,bus7,18,18.07040438529
bus8,bus7,18,18.070404424287
bus1,bus8,18,18.071109425289
bus1,bus8,18,18.071109454444
bus1,bus8,18,18.071109465424
bus7,car1,18,18.154708654854
bus7,car1,18,18.154708669409
bus7,car1,18,18.154708686343
bus7,car1,18,18.154708687007
bus7,car1,18,18.154708694651
bus7,car1,18,18.15470874535
bus7,car1,18,18.154708751762
bus7,bus8,18,18.183407391106
bus7,bus8,18,18.183407420261
bus7,bus8,18,18.183407431241
car1,bus7,18,18.354713325894
car1,bus7,18,18.354713335384
car1,bus7,18,18.354713360269
car1,bus7,18,18.354713365034
car1,bus7,18,18.35471338529
car1,bus7,18,18.354713424287
bus1,bus4,18,18.360293444005
bus1,bus4,18,18.360293447431
bus1,bus4,18,18.360293455404
bus1,bus4,18,18.360293469945
bus1,bus4,18,18.360293475331
bus1,bus4,18,18.360293489717
bus1,bus4,18,18.360293501288
bus1,bus4,18,18.360293505655
bus2,bus5,18,18.369150967031
bus2,bus5,18,18.369150972046
bus2,bus5,18,18.369150987438
bus2,bus5,18,18.369151009642
bus2,bus5,18,18.369151025247
bus2,bus5,18,18.369151028219
bus4,bus7,18,18.394460505976
bus4,bus7,18,18.394460515466
bus4,bus7,18,18.394460540351
bus4,bus7,18,18.394460545116
bus4,bus7,18,18.394460565372
bus4,bus7,18,18.394460604369
bus4,bus1,18,18.465834698278
bus4,bus1,18,18.465834711996
bus4,bus1,18,18.465834722143
bus4,bus1,18,18.465834752122
bus4,bus1,18,18.465834771136
bus4,bus1,18,18.465834787163
bus4,bus1,18,18.465834809545
bus5,bus2,18,18.496619595227
bus5,bus2,18,18.496619597879
bus5,bus2,18,18.496619621368
bus5,bus2,18,18.496619665298
bus5,bus2,18,18.496619665588
bus5,bus2,18,18.496619667465
bus1,car1,18,18.558569654854
bus1,car1,18,18.558569669409
bus1,car1,18,18.558569686343
bus1,car1,18,18.558569687007
bus1,car1,18,18.558569694651
bus1,car1,18,18.55856974535
bus1,car1,18,18.558569751762
bus7,bus4,18,18.584007879458
bus7,bus4,18,18.584007882884
bus7,bus4,18,18.584007890857
bus7,bus4,18,18.584007905398
bus7,bus4,18,18.584007910784
bus7,bus4,18,18.58400792517
bus7,bus4,18,18.584007936741
bus7,bus4,18,18.584007941108
bus1,bus7,18,18.690021325894
bus1,bus7,18,18.690021335384
bus1,bus7,18,18.690021360269
bus1,bus7,18,18.690021365034
bus1,bus7,18,18.69002138529
bus1,bus7,18,18.690021424287
car1,bus4,18,18.754376147767
car1,bus4,18,18.754376151193
car1,bus4,18,18.754376159166
car1,bus4,18,18.754376173707
car1,bus4,18,18.754376179093
car1,bus4,18,18.754376193479
car1,bus4,18,18.75437620505
car1,bus4,18,18.754376209417
car1,bus1,18,18.780756175436
car1,bus1,18,18.780756189154
car1,bus1,18,18.780756199301
car1,bus1,18,18.78075622928
car1,bus1,18,18.780756248294
car1,bus1,18,18.780756264321
car1,bus1,18,18.780756286703
bus8,bus1,18,18.865158698278
bus8,bus1,18,18.865158711996
bus8,bus1,18,18.865158722143
bus8,bus1,18,18.865158752122
bus8,bus1,18,18.865158771136
bus8,bus1,18,18.865158787163
bus8,bus1,18,18.865158809545
bus7,bus1,18,18.894333698278
bus7,bus1,18,18.894333711996
bus7,bus1,18,18.894333722143
bus7,bus1,18,18.894333752122
bus7,bus1,18,18.894333771136
bus7,bus1,18,18.894333787163
bus7,bus1,18,18.894333809545
bus4,car1,18,18.976613654854
bus4,car1,18,18.976613669409
bus4,car1,18,18.976613686343
bus4,car1,18,18.976613687007
bus4,car1,18,18.976613694651
bus4,car1,18,18.97661374535
bus4,car1,18,18.976613751762
bus8,bus1,19,19.259334700089
bus8,bus1,19,19.259334720973
bus8,bus1,19,19.259334723122
bus8,bus1,19,19.259334735486
bus8,bus1,19,19.25933476874
bus8,bus1,19,19.259334768776
bus8,bus1,19,19.259334790563
bus7,bus1,19,19.264849700089
bus7,bus1,19,19.264849720973
bus7,bus1,19,19.264849723122
bus7,bus1,19,19.264849735486
bus7,bus1,19,19.26484976874
bus7,bus1,19,19.264849768776
bus7,bus1,19,19.264849790563
bus4,bus1,19,19.266360700089
bus4,bus1,19,19.266360720973
bus4,bus1,19,19.266360723122
bus4,bus1,19,19.266360735486
bus4,bus1,19,19.26636076874
bus4,bus1,19,19.266360768776
bus4,bus1,19,19.266360790563
bus7,bus8,19,19.271953816579
bus7,bus8,19,19.271953842342
bus7,bus8,19,19.271953855544
bus7,bus8,19,19.271953884474
bus7,bus8,19,19.271953896653
car1,bus1,19,19.290572873625
car1,bus1,19,19.290572894509
car1,bus1,19,19.290572896658
car1,bus1,19,19.290572909022
car1,bus1,19,19.290572942276
car1,bus1,19,19.290572942312
car1,bus1,19,19.290572964099
bus8,bus7,19,19.365607322595
bus8,bus7,19,19.365607334214
bus8,bus7,19,19.365607343052
bus8,bus7,19,19.365607370908
bus8,bus7,19,19.365607375324
bus8,bus7,19,19.36560741628
bus8,bus7,19,19.365607420715
bus5,bus2,19,19.490642840243
bus5,bus2,19,19.490642848891
bus5,bus2,19,19.490642854211
bus5,bus2,19,19.490642899902
bus5,bus2,19,19.490642910848
bus5,bus2,19,19.490642927344
bus1,bus4,19,19.558333600152
bus1,bus4,19,19.558333601904
bus1,bus4,19,19.558333603234
bus1,bus4,19,19.558333616109
bus1,bus4,19,19.558333622333
bus1,bus4,19,19.558333639193
bus1,bus4,19,19.558333661599
bus1,bus4,19,19.558333662372
bus1,bus8,19,19.587911710175
bus1,bus8,19,19.587911735938
bus1,bus8,19,19.58791174914
bus1,bus8,19,19.58791177807
bus1,bus8,19,19.587911790249
bus7,bus4,19,19.65435014253
bus7,bus4,19,19.654350144282
bus7,bus4,19,19.654350145612
bus7,bus4,19,19.654350158487
bus7,bus4,19,19.654350164711
bus7,bus4,19,19.654350181571
bus7,bus4,19,19.654350203977
bus7,bus4,19,19.65435020475
car1,bus8,19,19.670434252553
car1,bus8,19,19.670434278316
car1,bus8,19,19.670434291518
car1,bus8,19,19.670434320448
car1,bus8,19,19.670434332627
bus7,car1,19,19.683268373741
bus7,car1,19,19.683268379118
bus7,car1,19,19.683268387857
bus7,car1,19,19.683268389133
bus7,car1,19,19.683268412702
bus7,car1,19,19.683268441647
bus7,car1,19,19.683268444878
bus7,car1,19,19.683268460504
bus4,car1,19,19.75439666598
bus4,car1,19,19.754396671357
bus4,car1,19,19.754396680096
bus4,car1,19,19.754396681372
bus4,car1,19,19.754396704941
bus4,car1,19,19.754396733886
bus4,car1,19,19.754396737117
bus4,car1,19,19.754396752743
bus3,bus6,19,19.765696623176
bus3,bus6,19,19.765696636949
bus3,bus6,19,19.765696638825
bus3,bus6,19,19.765696676571
bus1,car1,19,19.85439666598
bus1,car1,19,19.854396671357
bus1,car1,19,19.854396680096
bus1,car1,19,19.854396681372
bus1,car1,19,19.854396704941
bus1,car1,19,19.854396733886
bus1,car1,19,19.854396737117
bus1,car1,19,19.854396752743
bus4,bus7,19,19.875306882263
bus4,bus7,19,19.875306893882
bus4,bus7,19,19.87530690272
bus4,bus7,19,19.875306930576
bus4,bus7,19,19.875306934992
bus4,bus7,19,19.875306975948
bus4,bus7,19,19.875306980383
bus1,bus7,19,19.892365882263
bus1,bus7,19,19.892365893882
bus1,bus7,19,19.89236590272
bus1,bus7,19,19.892365930576
bus1,bus7,19,19.892365934992
bus1,bus7,19,19.892365975948
bus1,bus7,19,19.892365980383
car1,bus4,19,19.97556614253
car1,bus4,19,19.975566144282
car1,bus4,19,19.975566145612
car1,bus4,19,19.975566158487
car1,bus4,19,19.975566164711
car1,bus4,19,19.975566181571
car1,bus4,19,19.975566203977
car1,bus4,19,19.97556620475
car1,bus7,19,20.080199615659
car1,bus7,19,20.080199633634
car1,bus7,19,20.080199636488
car1,bus7,19,20.080199653385
car1,bus7,19,20.080199685694
car1,bus7,19,20.080199694684
car1,bus7,19,20.080199713309
bus2,bus5,19,20.080644156361
bus2,bus5,19,20.080644175802
bus2,bus5,19,20.080644184493
bus2,bus5,19,20.080644200544
bus2,bus5,19,20.080644239925
