CarId,RSUId,MessageCount,Timestamp
car1,10,5,28,29,30,31,32
car1,11,30,28,29,30,31,32,33,34,35,36,37,38,39,40,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
car1,13,21,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
car1,14,10,30,31,32,33,34,35,36,37,38,39
car1,15,13,29,30,31,32,33,34,35,36,37,38,39,40,41
car1,16,8,28,29,30,31,32,33,34,35
car1,18,8,7,8,9,19,20,21,22,23
car1,20,8,39,40,41,42,43,44,45,46
car1,22,8,31,32,33,34,35,36,37,38
car1,24,8,37,38,39,40,41,42,43,44
car1,25,5,62,63,64,65,66
car1,26,9,56,57,58,59,60,61,62,63,64
car1,27,29,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
car1,bus0,6,6,7,8,9,10,11
car1,bus1,27,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
car1,bus2,12,27,28,29,30,31,32,33,34,35,36,37,38
car1,bus3,6,67,68,69,70,71,72
car1,bus4,20,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
car1,bus5,5,25,26,27,28,29
car1,bus6,10,33,34,35,36,37,38,39,40,41,42
car1,bus7,13,16,17,18,19,20,21,22,34,35,36,37,38,39

Message Queue:
