Timestamp,Speed
1,0
2,1.49857
3,3.6001
4,5.76148
5,7.3203
6,9.30462
7,9.49756
8,9.7265
9,9.7903
10,8.76556
11,9.61502
12,8.8025
13,8.92238
14,9.25607
15,9.67526
16,9.38267
17,9.53974
18,9.38998
19,9.19977
20,9.93424
21,9.76666
22,9.09117
23,9.26964
24,4.76964
25,0.627337
26,1.2723
27,2.97856
28,4.6535
29,5.40099
30,1.11919
31,3.61074
32,2.0274
33,0.186734
34,1.8565
35,3.45118
36,5.40457
37,7.4831
38,9.46522
39,9.6981
40,9.98514
41,9.11936
42,8.88128
