CarId,RSUId,MessageCount,Timestamp
bus0,bus4,7,8,9,10,11,12,13,14
bus0,car1,7,6,7,8,9,10,11,12
bus1,bus2,5,31,32,33,34,35
bus1,bus4,9,17,18,19,20,21,22,23,24,25
bus1,bus5,5,28,29,30,31,32
bus1,bus6,10,37,38,39,40,41,42,43,44,45,46
bus1,bus7,42,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
bus1,bus8,29,7,8,18,19,20,21,22,23,24,25,26,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
bus1,car1,27,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
bus2,bus1,1,33
bus2,bus5,15,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
bus2,bus6,8,32,33,34,35,36,37,38,39
bus2,car1,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
bus3,bus6,13,20,21,22,23,24,25,26,27,28,29,30,31,32
bus4,bus0,7,7,8,9,10,11,12,13
bus4,bus1,10,16,17,18,19,20,21,22,23,24,25
bus4,bus7,11,17,18,19,20,21,22,23,24,25,26,27
bus4,bus8,11,19,20,21,22,23,24,25,26,27,28,29
bus4,car1,20,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
bus5,bus1,6,27,28,29,30,31,32
bus5,bus2,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
bus5,bus4,10,51,52,53,54,55,56,57,58,59,60
bus5,bus7,6,29,30,31,32,33,34
bus5,bus8,5,31,32,33,34,35
bus5,car1,6,26,27,28,29,30,31
bus6,bus1,11,36,37,38,39,40,41,42,43,44,45,46
bus6,bus2,8,31,32,33,34,35,36,37,38
bus6,bus3,12,20,21,22,23,24,25,26,27,28,29,30,31
bus6,bus7,31,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
bus6,bus8,13,39,40,41,42,43,44,45,46,47,48,49,50,51
bus6,car1,8,35,36,37,38,39,40,41,42
bus7,bus1,41,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
bus7,bus4,11,17,18,19,20,21,22,23,24,25,26,27
bus7,bus5,5,29,30,31,32,33
bus7,bus6,26,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
bus7,bus8,41,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
bus7,car1,17,15,16,17,18,19,20,21,22,23,24,34,35,36,37,38,39,40
bus8,bus1,58,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
bus8,bus4,10,19,20,21,22,23,24,25,26,27,28
bus8,bus5,5,31,32,33,34,35
bus8,bus6,12,39,40,41,42,43,44,45,46,47,48,49,50
bus8,bus7,41,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
bus8,car1,5,18,19,20,38,39
car1,bus0,7,6,7,8,9,10,11,12
car1,bus1,26,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
car1,bus2,28,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
car1,bus3,5,62,63,64,65,66
car1,bus4,20,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
car1,bus5,5,26,27,28,29,30
car1,bus6,7,35,36,37,38,39,40,41
car1,bus7,13,16,17,18,19,20,21,22,35,36,37,38,39,40
car1,bus8,2,19,20
