Timestamp,Speed
1,0
2,1.49857
3,3.21153
4,3.27138
5,2.67109
6,3.17094
7,2.90799
8,2.83817
9,3.43846
10,2.69815
11,2.9237
12,3.42813
13,2.86867
14,2.45915
15,2.71287
16,2.87281
17,3.58991
18,2.66195
19,2.69723
20,2.59746
21,2.57306
22,2.82718
23,2.44869
24,2.74302
25,3.70993
26,3.37988
27,3.4676
28,3.49555
29,2.82956
30,2.6862
31,3.06242
32,2.87869
33,2.4452
34,2.47127
35,2.73223
36,2.82173
37,2.82423
38,3.09965
39,2.82419
40,3.60214
41,3.39797
42,3.50508
43,3.31092
44,3.59036
45,2.9558
46,3.39616
47,3.24129
48,3.32448
49,3.57232
50,2.73658
51,2.58252
52,3.16727
53,3.18125
54,2.73423
55,2.82533
56,2.78656
57,3.34721
58,2.94464
59,2.42152
60,3.5365
61,2.51428
62,3.40054
63,3.1456
64,3.29327
65,3.44953
66,0.854715
67,0.353441
68,0.00429165
69,0.00149916
70,0.00112639
71,0.717088
72,2.15153
73,3.65845
74,2.7821
75,2.52181
76,3.37216
77,2.4642
78,3.22482
79,3.67757
80,2.98241
81,3.15497
82,3.67236
83,2.51648
84,2.9936
85,3.02831
86,3.70498
87,2.44016
88,3.17014
89,3.22651
90,3.11395
91,2.42054
92,3.40961
93,3.08224
94,3.52921
95,2.44195
96,3.5701
97,3.55722
98,2.49904
