Timestamp,Speed
1,0
2,1.67025
3,3.61321
4,3.26154
5,2.7557
6,3.1681
7,3.26104
8,3.43186
9,3.57744
10,3.68225
11,3.12424
12,3.61502
13,2.8025
14,2.92238
15,2.84098
16,2.74496
17,3.6229
18,3.71236
19,3.80572
20,3.51472
21,3.92936
22,3.19208
23,3.7272
24,3.09475
25,3.71803
26,2.86555
27,2.95015
28,3.83772
29,2.74948
30,3.91686
31,2.90208
32,3.52084
33,2.75091
34,3.98187
35,2.92152
36,3.09569
37,3.51404
38,3.60115
39,3.29901
40,3.05858
41,2.96469
42,3.8895
43,3.42296
44,3.88751
45,3.51091
46,3.11136
47,2.74043
48,3.84262
49,3.82734
50,2.90905
51,2.70728
52,2.74187
53,3.67706
54,2.82807
55,3.16926
56,3.5305
57,3.2992
58,2.94222
59,3.70391
60,3.34646
61,3.49412
62,3.56368
63,2.81995
64,3.38816
65,3.59797
66,3.22939
67,3.54254
68,3.56385
69,2.75364
70,2.72155
71,3.87356
72,3.38819
73,3.64737
74,3.50418
75,3.05575
76,3.26995
77,2.84393
