Timestamp,Speed
1,0
2,1.50245
3,2.8407
4,3.48938
5,3.81754
6,3.81364
7,3.97557
8,3.09308
9,3.42982
10,3.56059
11,2.7306
12,3.10474
13,3.63897
14,3.11884
15,3.41604
16,3.14243
17,3.4426
18,3.87356
19,3.78876
20,3.93424
21,1.07539
22,0.00885653
23,0.000631093
24,0.00051388
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,1.40461
60,3.11509
61,3.79139
62,2.81571
63,3.12564
64,3.77294
65,3.91783
66,3.56128
67,2.70094
68,3.85247
69,2.99499
70,2.78342
71,2.87932
72,3.9239
73,3.84749
74,3.48043
75,3.15055
76,3.07189
77,3.96147
78,3.31856
79,3.17656
80,3.65545
81,2.81544
82,3.3133
83,3.54473
84,3.01293
85,2.89259
86,3.20831
87,3.06449
88,2.78994
89,3.44627
90,3.5262
91,3.4744
92,3.68164
93,2.80042
94,3.30389
95,2.93656
96,3.95247
97,3.63069
98,2.78767
99,3.70819
100,3.46921
101,3.07825
102,3.21975
103,3.53535
104,3.88941
105,3.72384
106,3.52209
107,3.36602
108,3.91623
109,2.78789
110,3.07131
111,3.21257
112,2.8892
113,3.3768
114,3.93585
115,3.07043
116,3.77516
117,2.93746
