Timestamp,Speed
1,0
2,2.04925
3,3.37904
4,3.88673
5,3.40008
6,3.65608
7,2.77313
8,3.7265
9,2.70611
10,3.52066
11,3.97402
12,3.26342
13,3.65585
14,3.251
15,3.12193
16,3.21169
17,3.28264
18,3.86971
19,3.46518
20,3.53203
21,0.747352
22,0.204002
23,0.117393
24,0.00345914
25,0.00143097
26,0.0002574
27,0.0813582
28,1.94631
29,3.68692
30,2.72926
31,2.86343
32,3.35339
33,3.42267
34,1.94862
35,2.68996
36,2.88218
37,3.0591
38,2.487
39,2.92984
40,3.07231
41,3.00295
42,2.8185
43,2.75332
44,3.40959
45,3.67085
46,3.3626
47,3.44868
48,3.54692
49,3.53446
50,3.27803
51,3.20473
52,3.80698
53,3.63889
54,3.33381
55,3.29322
56,3.96839
57,3.70479
58,3.96217
59,2.84656
60,3.8428
61,3.60996
62,3.5303
63,2.83252
64,2.72661
65,3.17702
66,3.55359
67,3.12635
68,3.9718
69,3.24157
70,3.72501
71,3.50283
72,3.40582
73,3.48024
74,3.51282
75,3.85638
76,3.30988
77,2.84129
