Timestamp,Speed
1,0
2,1.89165
3,4.1372
4,6.64485
5,5.96109
6,6.46094
7,6.19799
8,6.77782
9,6.7903
10,5.76556
11,6.41349
12,6.26342
13,6.65585
14,6.01706
15,5.26053
16,6.44899
17,6.5827
18,6.07149
19,5.95049
20,6.70003
21,5.86306
22,6.20184
23,6.25955
24,6.29475
25,6.82161
26,5.84906
27,6.07494
28,6.82831
29,4.19344
30,0.877769
31,0.678966
32,0.05105
33,0.0273905
34,0.00399441
35,0.000445929
36,0.000307278
37,0
38,0
39,0
40,1.43613
41,3.8283
42,4.9251
43,6.40442
44,6.01438
45,5.43106
46,6.02388
47,6.53628
48,6.20807
49,6.2012
50,6.9578
51,6.19598
52,6.13561
53,5.9129
54,6.13438
55,6.62683
56,5.92275
57,6.28544
58,5.74034
59,5.71039
